       244.06700,       1198.8410
       968.45100,       1198.9510
       1022.8060,       1199.3200
       1215.7750,       1197.8620
       1505.0700,       1199.3520
       1534.9610,       1195.8870
       448.73600,       1196.5400
       1270.7830,       1194.4680
       658.26600,       1194.3270
       1075.7240,       1194.8300
       190.48900,       1193.7090
       600.15100,       1192.2430
       1326.3700,       1190.1950
       717.93400,       1190.7450
       1130.9040,       1189.6780
       1475.3620,       1190.2950
       281.86000,       1190.1770
       540.50800,       1188.3000
       775.07300,       1188.0780
       1390.8760,       1187.0100
       831.51200,       1187.0110
       144.66000,       1185.8160
       887.14300,       1185.8850
       941.60700,       1185.2420
       997.48700,       1184.2430
       386.65800,       1184.4420
       317.75600,       1184.1000
       1185.5140,       1183.2990
       1243.3180,       1181.6500
       482.33600,       1182.3970
       1049.8040,       1180.4720
       1563.0680,       1180.7120
       1.4020000,       1180.5000
       630.99700,       1178.4310
       1104.4630,       1176.5380
       1299.0370,       1176.1350
       1422.9380,       1176.0400
       690.56500,       1176.4880
       572.73700,       1174.6640
       748.74600,       1174.0230
       1359.2650,       1173.8560
       1450.2310,       1173.9170
       422.06200,       1173.7470
       1160.7740,       1172.3590
       355.54100,       1172.1990
       805.04600,       1171.6530
       860.46900,       1171.5130
       914.70200,       1170.6460
       969.54100,       1169.2540
       217.64000,       1168.9550
       514.44500,       1168.1430
       1215.7010,       1167.6660
       102.80600,       1167.9780
       1022.5420,       1167.1120
       1501.0500,       1165.1320
       1078.5970,       1164.2350
       1270.8610,       1162.9780
       456.21700,       1162.7720
       662.82200,       1162.7900
       1534.0790,       1161.5890
       1588.4550,       1161.2900
       604.84800,       1160.5550
       721.30800,       1160.0870
       41.206000,       1159.5710
       1131.1220,       1159.8170
       1328.7320,       1158.7450
       257.92000,       1158.7430
       778.34000,       1157.0980
       1166.1820,       1158.8070
       1384.6780,       1156.0570
       546.73700,       1155.6300
       833.54400,       1155.4780
       1184.9460,       1154.2650
       941.70200,       1154.1450
       888.60700,       1153.6840
       394.59500,       1152.2680
       995.48600,       1152.3690
       183.72900,       1151.2970
       293.22200,       1151.4820
