       244.43600,       1198.3120
       912.89000,       1199.4020
       968.98200,       1199.2660
       1023.2750,       1199.1470
       1215.9420,       1197.4350
       1505.4460,       1199.3550
       1534.8770,       1195.5220
       449.04800,       1196.0320
       1271.1630,       1194.1450
       658.73000,       1193.7240
       1076.4950,       1194.3160
       191.19000,       1193.5750
       600.64200,       1191.8390
       718.63100,       1190.1810
       1131.4190,       1189.1840
       1326.9800,       1189.7730
       282.24300,       1189.9250
       1475.6590,       1189.9550
       540.92300,       1187.7860
       775.70500,       1187.4970
       1391.3740,       1186.8670
       831.89000,       1186.3220
       887.30300,       1185.3080
       145.02100,       1185.3430
       942.28200,       1184.6270
       998.39700,       1183.6780
       318.70700,       1183.5360
       387.03800,       1184.0760
       1186.2860,       1182.6590
       1243.9750,       1181.1200
       482.63600,       1181.9140
       1050.2100,       1180.1180
       1563.1140,       1179.3200
       631.42000,       1177.8670
       1422.3790,       1176.1980
       691.17200,       1175.9880
       1104.7370,       1176.0910
       1299.7560,       1175.6440
       1359.7020,       1173.7140
       1450.8670,       1173.7390
       422.70000,       1173.1320
       573.37400,       1174.0380
       749.37000,       1173.3250
       1162.0080,       1172.0590
       355.93600,       1171.6560
       805.55200,       1171.0490
       861.17000,       1170.8020
       915.28500,       1169.9700
       970.25000,       1168.6160
       218.21200,       1168.3590
       514.73600,       1167.4600
       1215.6100,       1167.1560
       103.60900,       1167.0780
       1023.1090,       1166.2960
       1501.6340,       1164.4940
       1079.1670,       1163.7260
       1271.4350,       1162.2480
       456.63000,       1162.1570
       663.27600,       1162.3030
       1534.3120,       1161.1000
       605.24500,       1160.0960
       1588.9740,       1160.6700
       40.597000,       1159.8930
       721.90000,       1159.3060
       1131.0380,       1159.1480
       1329.3700,       1158.2420
       258.35600,       1158.4300
       779.06100,       1156.2340
       1384.7030,       1155.7930
       834.04200,       1154.8610
       1163.2970,       1156.5810
       547.26400,       1155.0200
       1185.5260,       1153.6610
       889.05800,       1152.9380
       942.29200,       1153.4870
       995.95500,       1151.8050
       395.31100,       1151.3690
       1473.0470,       1150.5660
       184.27100,       1150.6220
       293.73000,       1151.2000
       1242.0960,       1150.5420
       1051.3480,       1149.5050
       332.14000,       1148.3140
       488.99500,       1148.4800
       636.59700,       1146.0540
       1105.7060,       1145.8810
       695.04400,       1145.0290
       1299.8180,       1144.7010
       1440.6470,       1143.8900
       1161.4390,       1141.7130
       1561.1430,       1143.3500
       752.19200,       1142.3640
       578.58900,       1141.4200
       1355.7340,       1141.6940
       1410.0710,       1140.7610
       429.56600,       1140.2900
       146.55400,       1139.7270
       807.54700,       1139.9890
       862.30400,       1139.3030
       917.49200,       1138.5800
       969.95500,       1137.3460
       1024.3780,       1135.7710
       520.40400,       1135.7820
       1214.1800,       1136.0200
       226.04400,       1134.8270
       365.72100,       1134.8170
