       244.39800,       1198.3860
       912.97500,       1199.4010
       968.98900,       1199.3160
       1023.2370,       1199.1550
       1215.9310,       1197.3870
       1505.4590,       1199.3580
       1534.7090,       1195.4110
       449.02700,       1196.0180
       1271.1260,       1194.1400
       658.71700,       1193.7160
       1076.4190,       1194.2490
       191.25200,       1193.6530
       600.64100,       1191.9050
       718.67900,       1190.1260
       1131.4640,       1189.1440
       1327.0070,       1189.8510
       282.24400,       1189.9250
       1475.6630,       1189.9520
       540.91000,       1187.7640
       775.81600,       1187.5160
       1391.3790,       1186.9310
       831.93000,       1186.2700
       144.97700,       1185.4080
       887.29200,       1185.2260
       942.18100,       1184.6800
       998.45200,       1183.6750
       386.99700,       1184.0480
       318.85200,       1183.3660
       1186.3520,       1182.5460
       1244.0130,       1181.1730
       482.58700,       1181.9170
       1050.1940,       1180.0950
       1562.9700,       1179.2220
       631.42200,       1177.8590
       1422.1670,       1176.2750
       691.19700,       1175.9810
       1104.6790,       1176.1320
       1299.7680,       1175.6590
       1359.6060,       1173.7570
       1450.9780,       1173.8020
       422.70300,       1173.1210
       573.55000,       1173.9370
       749.43500,       1173.3380
       355.91600,       1171.6720
       805.60800,       1171.0420
       1162.1130,       1171.9460
       861.25900,       1170.6700
       915.26300,       1169.8900
       970.34600,       1168.4720
       218.24200,       1168.3210
       514.75200,       1167.3790
       1215.5850,       1167.0360
       103.66600,       1166.9550
       1023.1300,       1166.2400
       1501.7550,       1164.4550
       1079.1760,       1163.6740
       1271.4800,       1162.1520
       456.66100,       1162.2100
       663.20600,       1162.3050
       1534.2460,       1161.1780
       605.23800,       1160.0100
       1589.0110,       1160.6410
       40.408000,       1160.0550
       721.91600,       1159.2610
       1131.0500,       1159.0960
       258.38700,       1158.4480
       1329.4450,       1158.0610
       779.06700,       1156.2730
       1384.6170,       1155.9000
       834.05600,       1154.8500
       1185.5600,       1153.5900
       547.25000,       1154.9920
       889.15100,       1152.9400
       942.35300,       1153.3920
       996.02400,       1151.7700
       293.63200,       1151.2830
       395.32500,       1151.3160
       1473.0640,       1150.5950
       184.25300,       1150.6260
       1051.3520,       1149.6640
       1242.1380,       1150.5360
       332.13300,       1148.3090
       488.99800,       1148.4220
       636.61200,       1146.0430
       1105.6740,       1145.7470
       695.03200,       1144.9920
       1299.8440,       1144.7040
       1161.4760,       1141.5820
       1440.6910,       1143.8120
       1561.0340,       1143.2330
       578.55900,       1141.4490
       752.22800,       1142.4040
       1355.6410,       1141.7550
       1410.1530,       1140.8220
       429.64000,       1140.2870
       146.58200,       1139.5860
       807.58500,       1139.9760
       862.31300,       1139.2780
       917.49900,       1138.5310
       969.91000,       1137.2940
       1024.3980,       1135.7620
       520.46000,       1135.7710
       1214.1450,       1135.9560
       225.98300,       1134.8760
       365.73600,       1134.7700
       1268.5560,       1133.2050
       1078.3920,       1132.4160
       667.77600,       1130.6580
       1527.8140,       1131.1120
       462.75000,       1128.4650
       1326.2510,       1128.0180
       610.80000,       1127.7700
       725.11500,       1128.2800
       1130.7390,       1127.2870
       1498.5320,       1127.9860
       780.81400,       1125.3000
       1381.1110,       1125.1340
       837.15000,       1123.7380
       1185.1160,       1123.8830
       944.72600,       1122.3190
       1591.4820,       1123.7470
       552.06200,       1122.7850
       258.89100,       1122.0270
       891.17400,       1121.7990
       997.21900,       1120.7270
       1241.2560,       1119.9230
       308.96000,       1120.8970
       109.88000,       1118.8930
       1051.5970,       1117.9630
       402.00900,       1118.8790
       1464.6500,       1119.3910
       1104.4970,       1115.1380
       1297.1700,       1114.9650
       494.35400,       1115.6960
       642.00400,       1114.3400
       699.09300,       1114.1680
       1433.6550,       1112.8090
       1351.8250,       1112.1860
       1552.9780,       1111.3400
       753.86900,       1111.1810
       1159.2440,       1111.1310
       182.41300,       1109.6860
       343.24200,       1109.3320
       584.00600,       1109.6640
       810.46200,       1109.1890
       864.83400,       1108.5110
       1405.4900,       1107.6920
       436.11600,       1107.3770
       917.85100,       1107.1790
       970.76400,       1106.0110
       1024.9660,       1105.0200
       1213.6710,       1105.4950
       68.743000,       1104.6910
       526.64300,       1103.1330
       1268.2840,       1102.3890
       1078.6410,       1101.9410
       1521.3840,       1098.7400
       672.17200,       1099.2610
       1130.6940,       1098.4480
       218.59100,       1099.0190
       282.91000,       1098.5170
       376.78100,       1098.4970
       728.60000,       1097.2120
       615.53700,       1096.7890
       1322.9940,       1096.5220
       1489.8880,       1097.3300
       145.36500,       1096.0540
       468.60800,       1095.5600
       783.91200,       1094.3290
       838.68800,       1093.4630
       1186.0910,       1093.0200
       1376.6220,       1092.9770
       1579.2600,       1094.0210
       892.31500,       1091.9310
       945.12400,       1091.3570
       998.56000,       1090.9500
       557.66900,       1090.1010
       1239.9030,       1088.5000
       1459.5270,       1088.3150
       26.239000,       1088.6990
       1050.8570,       1087.3290
       410.40600,       1085.4300
       1104.4890,       1084.8700
       1294.7280,       1084.8750
       316.21100,       1084.7500
       501.06800,       1083.4380
       702.01200,       1083.2990
       1429.3320,       1082.3660
       645.15600,       1083.0670
       1348.4260,       1079.9920
       757.17700,       1080.2430
       251.75700,       1079.2500
       812.30100,       1078.7240
       1157.7290,       1079.2530
       1546.2410,       1078.1860
       589.07200,       1078.4210
       865.68000,       1078.0390
       918.47300,       1076.4930
       972.28200,       1075.4410
       1024.4290,       1074.0410
       1211.6820,       1075.0990
       1400.7510,       1074.1010
       350.46700,       1074.7830
       444.63900,       1074.1730
       1265.4920,       1072.5860
       1078.2560,       1071.1460
       184.95300,       1069.9480
       1513.5680,       1068.8000
       531.03700,       1069.5310
       676.20800,       1068.2820
       1131.2570,       1068.3350
       1319.7080,       1066.2110
       619.21900,       1065.8230
       731.27400,       1065.6100
       1484.1710,       1064.9340
       119.39800,       1065.2810
       384.89300,       1063.8880
       785.71300,       1062.7680
       1184.6220,       1062.0170
       71.786000,       1062.6210
       476.15200,       1062.3650
       839.46600,       1062.8200
       945.43300,       1060.3680
       1371.9550,       1060.1290
       287.52900,       1060.2750
       892.64000,       1061.0170
       998.54000,       1059.8090
       562.23100,       1059.3960
       1568.9420,       1057.9710
       221.55800,       1058.8020
       1050.8600,       1057.6120
       1236.9410,       1058.1910
       1454.7570,       1056.5960
       1105.0600,       1054.7430
       1290.6680,       1054.0650
       1423.9520,       1052.0700
       418.48900,       1051.8620
       649.92900,       1052.1860
       705.07000,       1052.5840
       759.64400,       1051.2000
       1157.5360,       1049.7250
       154.67400,       1050.6150
       321.82000,       1050.1350
       506.30300,       1049.0760
       592.68100,       1047.9170
       1344.2800,       1047.2800
       687.58100,       1048.5110
       813.06900,       1047.2120
       865.89700,       1046.5940
       919.15300,       1045.5040
       971.84800,       1045.1160
       1210.1810,       1044.7070
       1025.0450,       1043.8880
       1394.5900,       1042.1730
       1537.5770,       1044.3090
       1262.1940,       1041.8440
       256.55100,       1042.2730
       357.87500,       1042.3100
       1077.9390,       1041.3110
       450.85400,       1040.1750
       1131.0180,       1037.4080
       1508.7980,       1037.7010
       536.84500,       1037.6920
       678.96100,       1036.8830
       623.43700,       1035.2410
       733.17600,       1035.8910
       1314.5580,       1035.5390
       1586.9540,       1034.7830
       23.785000,       1033.8600
       786.35900,       1033.1140
       1183.2430,       1032.2750
       1478.4570,       1032.7760
       839.18100,       1031.1840
       892.37300,       1030.4010
       998.22100,       1029.6680
       1366.4550,       1030.6990
       394.32300,       1030.2740
       945.22600,       1029.5320
       195.24000,       1029.1700
       481.45900,       1028.1890
       566.46100,       1028.0490
